VM name,status,Date Created,OS,memGB,diskGB,IP,vApp name,vApp status,Application,Application Owner,Owner Email,OrgVDC,Organization,VM description,vApp description
ora-test40-fmidm-a2,PoweredOn,,Red Hat Enterprise Linux 4 (32-bit),2,20,10.152.119.27,appd-SDDC_IDM_OAM_OVD_TEST-3.0.0-admin-1806-9aa61d22-8e6d-4a87-9f0e-d1f63c8586fe,PoweredOn,,,,US01-C4-CorpITTest40-TR-OVDC40,corpittest,"",""
ora-test40-fmidm-a3,PoweredOn,,Red Hat Enterprise Linux 4 (32-bit),2,20,10.152.119.77,appd-SDDC_IDM_OAM_OVD_TEST-3.0.0-admin-1806-9aa61d22-8e6d-4a87-9f0e-d1f63c8586fe,PoweredOn,,,,US01-C4-CorpITTest40-TR-OVDC40,corpittest,"",""
ora-test40-fmidm-d1,PoweredOn,,Other 2.6.x Linux (64-bit),4,352,,appd-SDDC_DBA_IDMDB-3.0.0-admin-1729-fb417748-7766-44d5-97b2-bb6ccef79d22,PoweredOn,,,,US01-C4-CorpITTest40-TR-OVDC40,corpittest,"",""
ora-test40-fmidm-i1,PoweredOn,,Other 2.6.x Linux (64-bit),2,72,10.152.119.117,appd-SDDC_IDM_OID-3.0.0-admin-1808-bef61276-e78c-4f94-b11f-f7c9bf21347b,PoweredOn,,,,US01-C4-CorpITTest40-TR-OVDC40,corpittest,"",""
ora-test40-fmidm-i2,PoweredOn,,Other 2.6.x Linux (64-bit),2,72,10.152.119.116,appd-SDDC_IDM_OID-3.0.0-admin-1808-bef61276-e78c-4f94-b11f-f7c9bf21347b,PoweredOn,,,,US01-C4-CorpITTest40-TR-OVDC40,corpittest,"",""
ora-test40-fmidm-i3,PoweredOn,,Other 2.6.x Linux (64-bit),2,72,10.152.119.115,appd-SDDC_IDM_OID-3.0.0-admin-1808-bef61276-e78c-4f94-b11f-f7c9bf21347b,PoweredOn,,,,US01-C4-CorpITTest40-TR-OVDC40,corpittest,"",""
ora-test40-fmidm-v1,PoweredOn,,Oracle Linux 4/5/6/7 (64-bit),2,72,10.152.119.26,appd-SDDC_IDM_OAM_OVD_TEST-3.0.0-admin-1806-9aa61d22-8e6d-4a87-9f0e-d1f63c8586fe,PoweredOn,,,,US01-C4-CorpITTest40-TR-OVDC40,corpittest,"",""
ora-test40-fmidm-v2,PoweredOn,,Oracle Linux 4/5/6/7 (64-bit),2,72,10.152.119.24,appd-SDDC_IDM_OAM_OVD_TEST-3.0.0-admin-1806-9aa61d22-8e6d-4a87-9f0e-d1f63c8586fe,PoweredOn,,,,US01-C4-CorpITTest40-TR-OVDC40,corpittest,"",""
ora-test40-fmidm-v3,PoweredOn,,Oracle Linux 4/5/6/7 (64-bit),2,72,10.152.119.114,appd-SDDC_IDM_OAM_OVD_TEST-3.0.0-admin-1806-9aa61d22-8e6d-4a87-9f0e-d1f63c8586fe,PoweredOn,,,,US01-C4-CorpITTest40-TR-OVDC40,corpittest,"",""
ora-test40-fmidm-w1,PoweredOn,,Red Hat Enterprise Linux 4 (32-bit),2,18,10.152.119.12,appd-SDDC_IDM_WEB_TEST-3.0.0-admin-1809-c146e0d4-d2a0-4965-a203-026cb6b2ebfe,PoweredOn,,,,US01-C4-CorpITTest40-TR-OVDC40,corpittest,"",""
ora-test40-fmidm-w2,PoweredOn,,Red Hat Enterprise Linux 4 (32-bit),2,18,10.152.119.50,appd-SDDC_IDM_WEB_TEST-3.0.0-admin-1809-c146e0d4-d2a0-4965-a203-026cb6b2ebfe,PoweredOn,,,,US01-C4-CorpITTest40-TR-OVDC40,corpittest,"",""
ora-test40-fmsoa-d1,PoweredOn,,Oracle Linux 4/5/6/7 (64-bit),8,260,10.152.119.66,appd-SDDC_DBA_SOADB-3.0.0-admin-1766-9d815220-d1fb-48c1-9d7e-f03196b9a2d4,PoweredOn,,,,US01-C4-CorpITTest40-TR-OVDC40,corpittest,"",""
ora-test40-fmwsoax-a1,PoweredOn,,Other 2.6.x Linux (64-bit),8,74,10.152.119.61,appd-SDDC_SOA_BPEL-3.0.0-admin-1793-7ec9613d-1fa3-4fcd-a9f7-af12844515da,PoweredOn,,,,US01-C4-CorpITTest40-TR-OVDC40,corpittest,"",""
ora-test40-fmwsoax-a2,PoweredOn,,Other 2.6.x Linux (64-bit),8,74,10.152.119.63,appd-SDDC_SOA_BPEL-3.0.0-admin-1793-7ec9613d-1fa3-4fcd-a9f7-af12844515da,PoweredOn,,,,US01-C4-CorpITTest40-TR-OVDC40,corpittest,"",""
ora-test40-fmwsoax-a3,PoweredOn,,Other 2.6.x Linux (64-bit),8,74,10.152.119.64,appd-SDDC_SOA_BPEL-3.0.0-admin-1793-7ec9613d-1fa3-4fcd-a9f7-af12844515da,PoweredOn,,,,US01-C4-CorpITTest40-TR-OVDC40,corpittest,"",""
ora-test40-fmwsoax-a4,PoweredOn,,Other 2.6.x Linux (64-bit),8,74,10.152.119.62,appd-SDDC_SOA_BPEL-3.0.0-admin-1793-7ec9613d-1fa3-4fcd-a9f7-af12844515da,PoweredOn,,,,US01-C4-CorpITTest40-TR-OVDC40,corpittest,"",""
ora-test40-inf9-d2,PoweredOn,,Other 2.6.x Linux (64-bit),4,402,10.152.119.30,appd-SDDC_INFORMATICA_910_APP-3.0.0-admin-1748-a30fd53c-dc0b-4296-ac7d-2099ea8ae752,PoweredOn,,,,US01-C4-CorpITTest40-TR-OVDC40,corpittest,"",""
ora-test40-lrpis-d1,PoweredOn,,Oracle Linux 4/5/6/7 (64-bit),4,160,10.152.119.14,appd-SDDC_DBA_LRPIS-3.0.0-admin-1760-44895311-6a85-4535-b27c-8ad8271251dc,PoweredOn,,,,US01-C4-CorpITTest40-TR-OVDC40,corpittest,"",""
ora-test40-mln-d1,PoweredOn,,Oracle Linux 4/5/6/7 (64-bit),8,476,10.152.119.92,appd-SDDC_DBA_MLNDB-3.0.0-smogallapu-980-50b73264-6769-43b7-ae2e-91e4e2ece2ec,PoweredOn,,,,US01-C4-CorpITTest40-TR-OVDC40,corpittest,"",""
ora-test40-osb-a1,PoweredOn,,Other 2.6.x Linux (64-bit),8,74,10.152.119.128,appd-SDDC_SOA_OSB-3.0.0-admin-1811-c7007864-8af6-477d-9a34-14069f58887d,PoweredOn,,,,US01-C4-CorpITTest40-TR-OVDC40,corpittest,"",""
ora-test40-osb-a2,PoweredOn,,Other 2.6.x Linux (64-bit),8,74,10.152.119.130,appd-SDDC_SOA_OSB-3.0.0-admin-1811-c7007864-8af6-477d-9a34-14069f58887d,PoweredOn,,,,US01-C4-CorpITTest40-TR-OVDC40,corpittest,"",""
ora-test40-osb-a3,PoweredOn,,Other 2.6.x Linux (64-bit),8,74,10.152.119.129,appd-SDDC_SOA_OSB-3.0.0-admin-1811-c7007864-8af6-477d-9a34-14069f58887d,PoweredOn,,,,US01-C4-CorpITTest40-TR-OVDC40,corpittest,"",""
ora-test40-osb-a4,PoweredOn,,Other 2.6.x Linux (64-bit),8,74,10.152.119.131,appd-SDDC_SOA_OSB-3.0.0-admin-1811-c7007864-8af6-477d-9a34-14069f58887d,PoweredOn,,,,US01-C4-CorpITTest40-TR-OVDC40,corpittest,"",""
ora-test40-pdh-app-1,PoweredOn,,Other 2.6.x Linux (64-bit),8,256,10.152.119.44,appd-SDDC_DBA_PDHDB-3.0.0-admin-1798-04f71eaa-502e-419c-a06b-7629e8b65aca,PoweredOn,,,,US01-C4-CorpITTest40-TR-OVDC40,corpittest,"",""
ora-test40-pdh-ccm-1,PoweredOn,,Other 2.6.x Linux (64-bit),8,256,10.152.119.46,appd-SDDC_DBA_PDHDB-3.0.0-admin-1798-04f71eaa-502e-419c-a06b-7629e8b65aca,PoweredOn,,,,US01-C4-CorpITTest40-TR-OVDC40,corpittest,"",""
ora-test40-pdh-d1,PoweredOn,,Other 2.6.x Linux (64-bit),16,126,,appd-SDDC_DBA_PDHDB-3.0.0-admin-1798-04f71eaa-502e-419c-a06b-7629e8b65aca,PoweredOn,,,,US01-C4-CorpITTest40-TR-OVDC40,corpittest,"",""
ora-test40-ucm-a1,PoweredOn,,Oracle Linux 4/5/6 (32-bit),8,184,10.152.119.125,appd-SDDC_UCM_APPLICATION-3.0.0-admin-1814-94a95e77-a6d0-48da-8881-01a663e6682e,PoweredOn,,,,US01-C4-CorpITTest40-TR-OVDC40,corpittest,"",""
ora-test40-ucm-a2,PoweredOn,,Oracle Linux 4/5/6 (32-bit),8,184,10.152.119.15,appd-SDDC_UCM_APPLICATION-3.0.0-admin-1814-94a95e77-a6d0-48da-8881-01a663e6682e,PoweredOn,,,,US01-C4-CorpITTest40-TR-OVDC40,corpittest,"",""
ora-test40-ucm-a3,PoweredOn,,Oracle Linux 4/5/6 (32-bit),8,184,10.152.119.124,appd-SDDC_UCM_APPLICATION-3.0.0-admin-1814-94a95e77-a6d0-48da-8881-01a663e6682e,PoweredOn,,,,US01-C4-CorpITTest40-TR-OVDC40,corpittest,"",""
ora-test40-ucm-a4,PoweredOn,,Oracle Linux 4/5/6 (32-bit),8,184,10.152.119.122,appd-SDDC_UCM_APPLICATION-3.0.0-admin-1814-94a95e77-a6d0-48da-8881-01a663e6682e,PoweredOn,,,,US01-C4-CorpITTest40-TR-OVDC40,corpittest,"",""
ora-test40-ucm-a5,PoweredOn,,Oracle Linux 4/5/6 (32-bit),4,184,10.152.119.126,appd-SDDC_UCM_APPLICATION-3.0.0-admin-1814-94a95e77-a6d0-48da-8881-01a663e6682e,PoweredOn,,,,US01-C4-CorpITTest40-TR-OVDC40,corpittest,"",""
ora-test40-ucm-a6,PoweredOn,,Oracle Linux 4/5/6 (32-bit),8,184,10.152.119.127,appd-SDDC_UCM_APPLICATION-3.0.0-admin-1814-94a95e77-a6d0-48da-8881-01a663e6682e,PoweredOn,,,,US01-C4-CorpITTest40-TR-OVDC40,corpittest,"",""
ora-test40-ucm-a7,PoweredOn,,Oracle Linux 4/5/6 (32-bit),8,184,10.152.119.123,appd-SDDC_UCM_APPLICATION-3.0.0-admin-1814-94a95e77-a6d0-48da-8881-01a663e6682e,PoweredOn,,,,US01-C4-CorpITTest40-TR-OVDC40,corpittest,"",""
ora-test40-ucm-d1,PoweredOn,,Oracle Linux 4/5/6/7 (64-bit),16,118,,appd-SDDC_DBA_UCMDB-3.0.0-admin-1795-3a50a11b-3feb-4b0c-bf4d-e7edf4ae5b02,PoweredOn,,,,US01-C4-CorpITTest40-TR-OVDC40,corpittest,"",""
ora-test40-ucm-w1,PoweredOn,,Oracle Linux 4/5/6 (32-bit),8,30,10.152.119.16,appd-SDDC_UCM_APPLICATION-3.0.0-admin-1814-94a95e77-a6d0-48da-8881-01a663e6682e,PoweredOn,,,,US01-C4-CorpITTest40-TR-OVDC40,corpittest,"",""
ora-test40-wlp-d11,PoweredOn,,Oracle Linux 4/5/6/7 (64-bit),8,169,10.152.119.67,appd-SDDC_DBA_LIFERAYDB-3.0.0-admin-1767-b8a05cb7-77ee-4796-971e-6c4f161088f9,PoweredOn,,,,US01-C4-CorpITTest40-TR-OVDC40,corpittest,"",""
ora-test50-birtr-d1,PoweredOn,,Oracle Linux 4/5/6/7 (64-bit),8,376,,appd-SDDC_DBA_RTRDB-3.0.0-admin-2799-db2b3ddf-5984-4f69-be67-155e8e7b635d,PoweredOn,,,,US01-C4-CorpITTest50-TR-ovdc-1,corpittest,"",""
ora-test50-fmidm-d1,PoweredOn,,Other 2.6.x Linux (64-bit),4,352,,appd-SDDC_DBA_IDMDB-3.0.0-admin-2806-317f25f6-566d-47e5-b090-5009291653f0,PoweredOn,,,,US01-C4-CorpITTest50-TR-ovdc-1,corpittest,"",""
ora-test50-lrpis-d1,PoweredOff,,Oracle Linux 4/5/6/7 (64-bit),4,160,10.127.106.33,lrpis_dba,PoweredOff,,,,US01-C4-CorpITTest50-TR-ovdc-1,corpittest,"",""
ora-test50-mln-d1,PoweredOff,,Oracle Linux 4/5/6/7 (64-bit),8,376,10.127.106.100,appd-SDDC_DBA_MLNDB-3.0.0-pkrishnamurthy-1611-9ec71b47-868b-4013-897d-d04243b689b2,PoweredOff,,,,US01-C4-CorpITTest50-TR-ovdc-1,corpittest,"",""
ora-test50-pdh-app-1,PoweredOn,,Other 2.6.x Linux (64-bit),8,256,10.127.106.74,appd-SDDC_DBA_PDHDB-3.0.0-admin-2797-f2c119a2-9339-4d09-ad48-5c52b557eb8c,PoweredOn,,,,US01-C4-CorpITTest50-TR-ovdc-1,corpittest,"",""
ora-test50-pdh-ccm-1,PoweredOn,,Other 2.6.x Linux (64-bit),8,256,10.127.106.76,appd-SDDC_DBA_PDHDB-3.0.0-admin-2797-f2c119a2-9339-4d09-ad48-5c52b557eb8c,PoweredOn,,,,US01-C4-CorpITTest50-TR-ovdc-1,corpittest,"",""
ora-test50-pdh-d1,PoweredOn,,Other 2.6.x Linux (64-bit),16,126,,appd-SDDC_DBA_PDHDB-3.0.0-admin-2797-f2c119a2-9339-4d09-ad48-5c52b557eb8c,PoweredOn,,,,US01-C4-CorpITTest50-TR-ovdc-1,corpittest,"",""
ora-test50-ucm-d1,PoweredOn,,Oracle Linux 4/5/6/7 (64-bit),16,118,,appd-SDDC_DBA_UCMDB-3.0.0-admin-2796-219a8d54-0edc-4cef-8f83-91bef6585359,PoweredOn,,,,US01-C4-CorpITTest50-TR-ovdc-1,corpittest,"",""
ora-uat-birtr-d1,PoweredOn,,Oracle Linux 4/5/6/7 (64-bit),8,376,,appd-SDDC_DBA_RTRDB-3.0.0-admin-2965-9333bd08-e1d2-48b6-96ec-cb74cfcb5cad,PoweredOn,,,,CorpITTest17-Allocation1-ovDC,corpittest,"",""
ora-uat-custom-d1,PoweredOn,,Oracle Linux 4/5/6/7 (64-bit),12,66,,appd-SDDC_DBA_CUSTOMDB-3.0.0-admin-2991-041eab92-6f4a-4c27-a96b-b91491886cda,PoweredOn,,,,CorpITTest17-Allocation1-ovDC,corpittest,"",""
ora-uat-ebs-app-11,PoweredOn,,Other 2.6.x Linux (64-bit),8,54,10.148.78.4,EBS_RAC_POC,ChildrenWithDifferentStatus,,,,CorpITTest17-Allocation1-ovDC,corpittest,"OEL 5.7 32-bit",""
ora-uat-ebs-app-12,PoweredOn,,Other 2.6.x Linux (64-bit),8,54,10.148.78.7,EBS_RAC_POC,ChildrenWithDifferentStatus,,,,CorpITTest17-Allocation1-ovDC,corpittest,"OEL 5.7 32-bit",""
ora-uat-ebs-app-13,PoweredOn,,Other 2.6.x Linux (64-bit),8,54,10.148.78.8,EBS_RAC_POC,ChildrenWithDifferentStatus,,,,CorpITTest17-Allocation1-ovDC,corpittest,"OEL 5.7 32-bit",""
ora-uat-ebs-ccm-11,PoweredOn,,Other 2.6.x Linux (64-bit),16,60,10.148.78.2,EBS_RAC_POC,ChildrenWithDifferentStatus,,,,CorpITTest17-Allocation1-ovDC,corpittest,"OEL 5.7 32-bit",""
ora-uat-ebs-ccm-12,PoweredOn,,Other 2.6.x Linux (64-bit),16,60,10.148.78.6,EBS_RAC_POC,ChildrenWithDifferentStatus,,,,CorpITTest17-Allocation1-ovDC,corpittest,"OEL 5.7 32-bit",""
ora-uat-ebs-r11,PoweredOn,,Oracle Linux 4/5/6/7 (64-bit),40,130,,EBS_RAC_UAT,PoweredOn,,,,CorpITTest17-Allocation1-ovDC,corpittest,"",""
ora-uat-ebs-r12,PoweredOn,,Oracle Linux 4/5/6/7 (64-bit),40,130,,EBS_RAC_UAT,PoweredOn,,,,CorpITTest17-Allocation1-ovDC,corpittest,"",""
ora-uat-ebs-r13,PoweredOn,,Oracle Linux 4/5/6/7 (64-bit),40,130,,EBS_RAC_UAT,PoweredOn,,,,CorpITTest17-Allocation1-ovDC,corpittest,"",""
ora-uat-fmidm-d1,PoweredOn,,Other 2.6.x Linux (64-bit),4,352,,appd-SDDC_DBA_IDMDB-3.0.0-admin-2968-0cec5f96-4143-486f-8f11-96a326d89528,PoweredOn,,,,CorpITTest17-Allocation1-ovDC,corpittest,"",""
ora-uat-lrpis-d1,PoweredOff,,Oracle Linux 4/5/6/7 (64-bit),4,160,10.148.78.26,vApp_LRPIS_DB,PoweredOff,,,,CorpITTest17-Allocation1-ovDC,corpittest,"",""
ora-uat-pdh-d1,PoweredOn,,Other 2.6.x Linux (64-bit),16,126,,appd-SDDC_DBA_PDHDB-3.0.0-admin-2969-677a1d4b-062a-4ccf-bae1-93fe10be360c,PoweredOn,,,,CorpITTest17-Allocation1-ovDC,corpittest,"",""
ora-uat-ucm-d1,PoweredOn,,Oracle Linux 4/5/6/7 (64-bit),16,118,,appd-SDDC_DBA_UCMDB-3.0.0-admin-2958-a9d8ebc4-0dea-4dd1-82fd-3018a12e79a2,PoweredOn,,,,CorpITTest17-Allocation1-ovDC,corpittest,"",""
OVD-1,PoweredOn,,Oracle Linux 4/5/6/7 (64-bit),2,72,10.127.106.55,appd-SDDC_IDM_OAM_OVD_TEST-3.0.0-admin-2812-aca88172-50f8-49cf-ac00-ad667340ae00,PoweredOn,,,,US01-C4-CorpITTest50-TR-ovdc-1,corpittest,"",""
OVD-1,PoweredOn,,Oracle Linux 4/5/6/7 (64-bit),2,72,10.148.78.101,appd-SDDC_IDM_OAM_OVD_TEST-3.0.0-admin-2975-e8584291-d484-42a6-a677-e0a26c364581,PoweredOn,,,,CorpITTest17-Allocation1-ovDC,corpittest,"",""
OVD-2_0_,PoweredOn,,Oracle Linux 4/5/6/7 (64-bit),2,72,10.127.106.53,appd-SDDC_IDM_OAM_OVD_TEST-3.0.0-admin-2812-aca88172-50f8-49cf-ac00-ad667340ae00,PoweredOn,,,,US01-C4-CorpITTest50-TR-ovdc-1,corpittest,"",""
OVD-2_0_,PoweredOn,,Oracle Linux 4/5/6/7 (64-bit),2,72,10.148.78.99,appd-SDDC_IDM_OAM_OVD_TEST-3.0.0-admin-2975-e8584291-d484-42a6-a677-e0a26c364581,PoweredOn,,,,CorpITTest17-Allocation1-ovDC,corpittest,"",""
OVD-2_1_,PoweredOn,,Oracle Linux 4/5/6/7 (64-bit),2,72,10.148.78.105,appd-SDDC_IDM_OAM_OVD_TEST-3.0.0-admin-2975-e8584291-d484-42a6-a677-e0a26c364581,PoweredOn,,,,CorpITTest17-Allocation1-ovDC,corpittest,"",""
PMGMT_DB_1.0,PoweredOn,,Oracle Linux 4/5/6/7 (64-bit),4,376,10.148.78.116,appd-SDDC_DBA_PMGMT-1.0.0-skatpally-2082-8905d9cf-24ff-416e-8136-5219186bbcf2,PoweredOn,,,,CorpITTest17-Allocation1-ovDC,corpittest,"",""
Portal_Flexlm_1.0_0_,PoweredOn,,Oracle Linux 4/5/6 (32-bit),2,26,10.127.106.6,appd-SDDC_PORTALS_Flex-3.0.0-admin-2789-888b30f2-0ba0-4df2-809b-920769809757,PoweredOn,,,,US01-C4-CorpITTest50-TR-ovdc-1,corpittest,"",""
Portal_Flexlm_1.0_0_,PoweredOn,,Oracle Linux 4/5/6 (32-bit),2,26,10.148.70.100,appd-SDDC_PORTALS_Flex-3.0.0-admin-2153-0d2da807-c896-4262-9425-df8782f47d13,PoweredOn,,,,CorpITTest15-Allocation1-ovDC,corpittest,"",""
Portal_Flexlm_1.0_0_,PoweredOn,,Oracle Linux 4/5/6 (32-bit),2,26,10.148.78.27,appd-SDDC_PORTALS_Flex-3.0.0-admin-2970-0c929ec8-d373-4572-82ab-cc368e9ff217,PoweredOn,,,,CorpITTest17-Allocation1-ovDC,corpittest,"",""
Portal_Flexlm_1.0_1_,PoweredOn,,Oracle Linux 4/5/6 (32-bit),2,26,10.127.106.5,appd-SDDC_PORTALS_Flex-3.0.0-admin-2789-888b30f2-0ba0-4df2-809b-920769809757,PoweredOn,,,,US01-C4-CorpITTest50-TR-ovdc-1,corpittest,"",""
Portal_Flexlm_1.0_1_,PoweredOn,,Oracle Linux 4/5/6 (32-bit),2,26,10.148.70.99,appd-SDDC_PORTALS_Flex-3.0.0-admin-2153-0d2da807-c896-4262-9425-df8782f47d13,PoweredOn,,,,CorpITTest15-Allocation1-ovDC,corpittest,"",""
Portal_Flexlm_1.0_1_,PoweredOn,,Oracle Linux 4/5/6 (32-bit),2,26,10.148.78.25,appd-SDDC_PORTALS_Flex-3.0.0-admin-2970-0c929ec8-d373-4572-82ab-cc368e9ff217,PoweredOn,,,,CorpITTest17-Allocation1-ovDC,corpittest,"",""
portal-legacy-oel5-v3tmpl,PoweredOn,,Oracle Linux 4/5/6/7 (64-bit),2,36,10.148.236.153,portal-legacy-oel5-v3tmpl,PoweredOn,,,,CorpITTest11-Allocation1-ovDC,corpittest,"",""
portal-legacy-oel5-v3tmpl,PoweredOff,,Oracle Linux 4/5/6/7 (64-bit),2,36,10.152.109.1,bbazan-testing,PoweredOff,,,,CorpITTestCatalog-Allocation1-ovDC,corpittest,"",""
portal-legacy-oel5-v3tmpl,PoweredOff,,Oracle Linux 4/5/6/7 (64-bit),2,36,10.152.109.89,portal-legacy-oel5-v3tmpl-v1,PoweredOff,,,,us01-c4-CorpITTest34-TR-OvDC-34,corpittest,"",""
portal-legacy-tmpl,PoweredOff,,Oracle Linux 4/5/6/7 (64-bit),2,52,,vApp_sindireddy_2,PoweredOff,,,,CorpITTestCatalog-Allocation1-ovDC,corpittest,"",""
portal-oel5-flex-v3tmpl,PoweredOff,,Oracle Linux 4/5/6 (32-bit),4,26,10.148.236.134,portal-oel5-flex-patch,PoweredOff,,,,CorpITTest11-Allocation1-ovDC,corpittest,"",""
portal-oel5-flex-v3tmpl,PoweredOff,,Oracle Linux 4/5/6 (32-bit),4,10,10.152.109.90,portal-oel5-flex-v3tmpl-v1,PoweredOff,,,,us01-c4-CorpITTest34-TR-OvDC-34,corpittest,"",""
portal-oel5-flex-v3tmpl,PoweredOff,,Oracle Linux 4/5/6 (32-bit),4,26,,testrunflex,PoweredOff,,,,CorpITTest12-Allocation1-ovDC,corpittest,"",""
portal-oel5-flex-v3tmpl,PoweredOn,,Oracle Linux 4/5/6 (32-bit),4,10,10.148.236.128,portal-flex-oel-tmpl-patch,PoweredOn,,,,CorpITTest11-Allocation1-ovDC,corpittest,"",""
portal-test11-flexlm-1,PoweredOn,,Oracle Linux 4/5/6 (32-bit),2,26,10.148.236.76,appd-SDDC_PORTALS_Flex-3.0.0-admin-2637-19188689-b19f-40e9-8048-c9dcec71a146,PoweredOn,,,,CorpITTest11-Allocation1-ovDC,corpittest,"",""
portal-test11-flexlm-2,PoweredOn,,Oracle Linux 4/5/6 (32-bit),2,26,10.148.236.75,appd-SDDC_PORTALS_Flex-3.0.0-admin-2637-19188689-b19f-40e9-8048-c9dcec71a146,PoweredOn,,,,CorpITTest11-Allocation1-ovDC,corpittest,"",""
portal-test11-webgate-1,PoweredOn,,Red Hat Enterprise Linux 4 (32-bit),2,32,10.148.236.122,appd-SDDC_IDM_WEB_TEST-3.0.0-admin-2653-a3407276-f443-4d49-a99a-d70d839ac399,PoweredOn,,,,CorpITTest11-Allocation1-ovDC,corpittest,"",""
portal-test11-webgate-2,PoweredOn,,Red Hat Enterprise Linux 4 (32-bit),2,32,10.148.236.66,appd-SDDC_IDM_WEB_TEST-3.0.0-admin-2653-a3407276-f443-4d49-a99a-d70d839ac399,PoweredOn,,,,CorpITTest11-Allocation1-ovDC,corpittest,"",""
portal-test12-flexlm-1,PoweredOn,,Oracle Linux 4/5/6 (32-bit),2,26,10.148.91.99,appd-SDDC_PORTALS_Flex-3.0.0-admin-2874-cb34dfc7-78e9-4a29-be1b-bdbf71374481,PoweredOn,,,,CorpITTest12-Allocation1-ovDC,corpittest,"",""
portal-test12-flexlm-2,PoweredOn,,Oracle Linux 4/5/6 (32-bit),2,26,10.148.91.98,appd-SDDC_PORTALS_Flex-3.0.0-admin-2874-cb34dfc7-78e9-4a29-be1b-bdbf71374481,PoweredOn,,,,CorpITTest12-Allocation1-ovDC,corpittest,"",""
portal-test12-webgate-1,PoweredOn,,Red Hat Enterprise Linux 4 (32-bit),2,32,10.148.91.53,appd-SDDC_IDM_WEB_TEST-3.0.0-admin-2885-d40b442e-974f-4f5f-95a3-d8e760dd15c8,PoweredOn,,,,CorpITTest12-Allocation1-ovDC,corpittest,"",""
portal-test12-webgate-2,PoweredOn,,Red Hat Enterprise Linux 4 (32-bit),2,32,10.148.91.49,appd-SDDC_IDM_WEB_TEST-3.0.0-admin-2885-d40b442e-974f-4f5f-95a3-d8e760dd15c8,PoweredOn,,,,CorpITTest12-Allocation1-ovDC,corpittest,"",""
portal-test13-flexlm-1,PoweredOn,,Oracle Linux 4/5/6 (32-bit),2,10,10.148.54.43,appd-SDDC_PORTALS_Flex-3.0.0-admin-1526-28c1bad8-0080-427b-986a-7b779efc2b57,PoweredOn,,,,CorpITTest13-Allocation1-ovDC,corpittest,"",""
portal-test13-flexlm-2,PoweredOn,,Oracle Linux 4/5/6 (32-bit),2,10,10.148.54.42,appd-SDDC_PORTALS_Flex-3.0.0-admin-1526-28c1bad8-0080-427b-986a-7b779efc2b57,PoweredOn,,,,CorpITTest13-Allocation1-ovDC,corpittest,"",""
portal-test13-webgate-1,PoweredOn,,Red Hat Enterprise Linux 4 (32-bit),2,32,10.148.54.31,appd-SDDC_IDM_WEB_TEST-3.0.0-admin-1510-6b693d45-b488-4481-9b81-9512bac91dcb,PoweredOn,,,,CorpITTest13-Allocation1-ovDC,corpittest,"",""
portal-test13-webgate-2,PoweredOn,,Red Hat Enterprise Linux 4 (32-bit),2,32,10.148.54.26,appd-SDDC_IDM_WEB_TEST-3.0.0-admin-1510-6b693d45-b488-4481-9b81-9512bac91dcb,PoweredOn,,,,CorpITTest13-Allocation1-ovDC,corpittest,"",""
portal-test13-webgate-3,PoweredOn,,Red Hat Enterprise Linux 4 (32-bit),2,32,10.148.54.28,appd-SDDC_IDM_WEB_TEST-3.0.0-admin-1510-6b693d45-b488-4481-9b81-9512bac91dcb,PoweredOn,,,,CorpITTest13-Allocation1-ovDC,corpittest,"",""
portal-test14-flexlm-1,PoweredOn,,Oracle Linux 4/5/6 (32-bit),2,26,10.148.22.82,appd-SDDC_PORTALS_Flex-3.0.0-admin-1939-67c31b32-4dac-4538-9c45-db44d476dee1,PoweredOn,,,,CorpITTest14-Allocation1-ovDC,corpittest,"",""
portal-test14-flexlm-2,PoweredOn,,Oracle Linux 4/5/6 (32-bit),2,26,10.148.22.81,appd-SDDC_PORTALS_Flex-3.0.0-admin-1939-67c31b32-4dac-4538-9c45-db44d476dee1,PoweredOn,,,,CorpITTest14-Allocation1-ovDC,corpittest,"",""
portal-test14-webgate-1,PoweredOn,,Red Hat Enterprise Linux 4 (32-bit),2,32,10.148.22.26,appd-SDDC_IDM_WEB_TEST-3.0.0-admin-1961-9d471605-06b0-430c-8f0b-fd775827f1fc,PoweredOn,,,,CorpITTest14-Allocation1-ovDC,corpittest,"",""
portal-test14-webgate-2,PoweredOn,,Red Hat Enterprise Linux 4 (32-bit),2,32,10.148.22.22,appd-SDDC_IDM_WEB_TEST-3.0.0-admin-1961-9d471605-06b0-430c-8f0b-fd775827f1fc,PoweredOn,,,,CorpITTest14-Allocation1-ovDC,corpittest,"",""
portal-test15-webgate-1,PoweredOn,,Red Hat Enterprise Linux 4 (32-bit),2,32,10.148.70.62,appd-SDDC_IDM_WEB_TEST-3.0.0-admin-2132-c35127cd-df57-4860-91fa-ad034a73d0ec,PoweredOn,,,,CorpITTest15-Allocation1-ovDC,corpittest,"",""
portal-test15-webgate-2,PoweredOn,,Red Hat Enterprise Linux 4 (32-bit),2,32,10.148.70.58,appd-SDDC_IDM_WEB_TEST-3.0.0-admin-2132-c35127cd-df57-4860-91fa-ad034a73d0ec,PoweredOn,,,,CorpITTest15-Allocation1-ovDC,corpittest,"",""
